#separator:tab
#html:true
#deck column:1
#tags column:4
Japanese Grammar	ー日（ーにち）	days 11 to 31 except 14 and 20	
Japanese Kanji	先に	さきに	common_word jlpt::n1
Japanese Vocabulary	お先に（おさきに）	before | previously	common_word jlpt::n2
Japanese Kanji	作る	つくる	common_word jlpt::n5
Japanese Kanji	作文	さくぶん	common_word jlpt::n5
Japanese Kanji	仕事	しごと	common_word jlpt::n5
Japanese Kanji	仕える	つかえる	jlpt::n1
Japanese Kanji	事	こと	common_word jlpt::n3
Japanese Kanji	食事	しょくじ	common_word jlpt::n3
Japanese Kanji	火事	かじ	common_word jlpt::n4
Japanese Verbs	作る（つくる）	to make / build, group I	common_word jlpt::n5
Japanese Vocabulary	作文（さくぶん）	writing (an essay, prose, etc.) / composition	common_word jlpt::n5
Japanese Vocabulary	食事（しょくじ）	meal / diet	common_word jlpt::n3
Japanese Vocabulary	事（こと）	thing / matter​	common_word jlpt::n3
Japanese Vocabulary	火事（かじ）	fire	genki::ch17
Japanese Verbs	雨が降る（あめがふる）	to rain, group I	common_word
Japanese Verbs	言う（いう）	to say, group I	common_word jlpt::n5
Japanese Verbs	要る（いる）	to be needed, group I	common_word jlpt::n5 leech
Japanese Verbs	おそくなる	to become/be late, group I	leech
Japanese Verbs	思う（おもう）	to consider / to believe / to think, Group I	common_word jlpt::n4
Japanese Verbs	切る（きる）	to cut, group I	common_word jlpt::n5
Japanese Verbs	持っていく（もっていく）	to take (something) along, group I	common_word
Japanese Verbs	じろじろ見る	to stare at, group II	
Japanese Verbs	始める（はじめる）	to start/begin, group II	common_word jlpt::n4
Japanese Verbs	捨てる（すてる）	to throw away, group II	common_word jlpt::n4 leech
Japanese Verbs	運転する（うんてんする）	to drive (a vehicle), group III	common_word jlpt::n3
Japanese Verbs	洗濯する（せんたくする）	to do laundry, group III	common_word jlpt::n5
Japanese Verbs	掃除する（そうじする）	to clean, group III	common_word jlpt::n5 leech
Japanese Verbs	電話する（でんわする）	to make a phone call, group III	common_word jlpt::n5
Japanese Verbs	料理する（りょうりする）	to cook, group III	common_word jlpt::n5
Japanese Vocabulary	乾杯（かんぱい）	toast/cheers	common_word jlpt::n2
Japanese Adjectives	残念（ざんねん）	regrettable / unfortunate	common_word jlpt::n4
Japanese Adjectives	有名（ゆうめい）	famous / well-known	common_word jlpt::n5
Japanese Kanji	雨	あめ	common_word jlpt::n5
Japanese Kanji	雨水	あまみず	common_word
Japanese Kanji	電気	でんき	common_word jlpt::n5
Japanese Kanji	電子	でんし	common_word jlpt::n3
Japanese Kanji	電車	でんしゃ	common_word jlpt::n5
Japanese Kanji	電話	でんわ	common_word jlpt::n5
Japanese Kanji	電	でん	common_word
Japanese Kanji	車	くるま	common_word jlpt::n5
Japanese Kanji	休む	やすむ	common_word jlpt::n5
Japanese Kanji	休み	やすみ	common_word jlpt::n5
Japanese Kanji	休日	きゅうじつ	common_word
Japanese Kanji	言う	いう	common_word jlpt::n5
Japanese Kanji	言語	げんご	common_word jlpt::n3 leech
Japanese Kanji	言語学	げんごがく	
Japanese Vocabulary	雨（あめ）	rain	common_word jlpt::n5
Japanese Vocabulary	雨水（あまみず）	rain water	common_word
Japanese Vocabulary	電気（でんき）	electricity	common_word jlpt::n5
Japanese Vocabulary	電子（でんし）	electron / electronic	common_word jlpt::n3
Japanese Vocabulary	休日（きゅうじつ）	holiday / day off​	common_word
Japanese Kanji	雷	かみなり	common_word jlpt::n3
Japanese Vocabulary	雷（かみなり）	thunder / lightning bolt	common_word jlpt::n3
Japanese Kanji	売る	うる	common_word jlpt::n5
Japanese Kanji	読む	よむ	common_word jlpt::n5
Japanese Kanji	読書	どくしょ	common_word jlpt::n3
Japanese Kanji	思う	おもう	common_word jlpt::n4
Japanese Kanji	思い出す	おもいだす	common_word jlpt::n4
Japanese Kanji	心	こころ	common_word jlpt::n4
Japanese Verbs	売る（うる）	to sell, group I	common_word jlpt::n5
Japanese Verbs	思い出す（おもいだす）	to recall / to remember, group I	common_word jlpt::n4
Japanese Kanji	次	つぎ	common_word jlpt::n5
Japanese Kanji	次女	じじょ	common_word
Japanese Kanji	目次	もくじ	common_word jlpt::n2
Japanese Kanji	次回	じかい	common_word
Japanese Kanji	何	なに	common_word jlpt::n5
Japanese Kanji	何時	なんじ	common_word jlpt::n5
Japanese Kanji	何人	なんにん	common_word
Japanese Kanji	何か	なにか	common_word jlpt::n3
Japanese Vocabulary	次（つぎ）	next	common_word jlpt::n5
Japanese Vocabulary	次女（じじょ）	second daughter	common_word
Japanese Vocabulary	目次（もくじ）	table of contents	common_word jlpt::n2
Japanese Vocabulary	次回（じかい）	next time	common_word
Japanese Vocabulary	何時（なんじ）	what time	common_word jlpt::n5
Japanese Vocabulary	何人（なんにん）	how many people	common_word
Japanese Vocabulary	何（なに）	what	common_word jlpt::n5
Japanese Vocabulary	何（なん）	how many	common_word jlpt::n5
Japanese Vocabulary	何か（なにか）	something	common_word jlpt::n3
Japanese Adjectives	上手（じょうず）	skillful | proficient	common_word jlpt::n5
Japanese Adjectives	下手（へた）	unskillful	common_word jlpt::n5
Japanese Vocabulary	カメラ	camera	common_word jlpt::n5
Japanese Vocabulary	カラオケ	karaoke	common_word
Japanese Vocabulary	パーティー	party	common_word jlpt::n5
Japanese Vocabulary	ＢＢＱ（バーベキュー）	barbecue	
Japanese Vocabulary	トマト	tomato&nbsp;	common_word
Japanese Vocabulary	箸（はし）	chopsticks	common_word jlpt::n5
Japanese Vocabulary	橋（はし）	bridge	common_word jlpt::n5
Japanese Vocabulary	ホームステイ	homestay	common_word
Japanese Vocabulary	夏（なつ）	summer	common_word jlpt::n5
Japanese Vocabulary	冬（ふゆ）	winter	common_word jlpt::n5
Japanese Vocabulary	春（はる）	spring	common_word jlpt::n5
Japanese Vocabulary	秋（あき）	autumn	common_word jlpt::n5
Japanese Vocabulary	空気（くうき）	air | atmosphere	common_word jlpt::n4
Japanese Vocabulary	黒板（こくばん）	blackboard	common_word jlpt::n3 leech
Japanese Vocabulary	天気予報（てんきよほう）	weather forecast	common_word jlpt::n4
Japanese Grammar	どんな	what kind of｜what	
Japanese Verbs	走る（はしる）	To run, group I	common_word jlpt::n5
Japanese Verbs	止める（やめる）	To stop (an activity), group II	common_word jlpt::n4
Japanese Verbs	踊る（おどる）	to dance, group I	common_word jlpt::n4
Japanese Verbs	終わる（おわる）	to end, group I,&nbsp;Intransitive&nbsp;	common_word jlpt::n5
Japanese Verbs	人気がある（にんきがある）	to be popular, group I	
Japanese Verbs	引く（ひく）	to play (a stringed or keyboard instrument)​, group I	common_word jlpt::n5
Japanese Verbs	始まる（はじまる）	to begin, group I,&nbsp;Intransitive	common_word jlpt::n5
Japanese Verbs	貰う（もらう）	to receive, group I	common_word jlpt::n3
Japanese Verbs	覚える（おぼえる）	to memorize, group II	common_word jlpt::n5
Japanese Verbs	運動する（うんどうする）	to exercise, group III	common_word jlpt::n3
Japanese Adjectives	寂しい（さびしい）	lonely	common_word jlpt::n4
Japanese Adjectives	意地悪（いじわる）	malicious	common_word jlpt::n2
Japanese Adjectives	若い（わかい）	young	common_word jlpt::n5
Japanese Vocabulary	お年寄り（おとしより）	elderly person	common_word leech
Japanese Vocabulary	色（いろ）	color	common_word jlpt::n5
Japanese Vocabulary	お弁当（おべんとう）	Japanese box lunch	common_word jlpt::n5
Japanese Vocabulary	コンサート	concert	common_word jlpt::n4
Japanese Vocabulary	歌舞伎（かぶき）	traditional form of drama and music performed by male actors wearing makeup mainly in white and red	common_word
Japanese Vocabulary	ギター	guitar	common_word jlpt::n5
Japanese Vocabulary	テスト	test	common_word jlpt::n5
Japanese Vocabulary	試験（しけん）	exam	common_word jlpt::n4
Japanese Vocabulary	単語（たんご）	vocabulary	common_word jlpt::n3
Japanese Vocabulary	言葉（ことば）	word	common_word jlpt::n5
Japanese Vocabulary	ピザ	pizza	common_word
Japanese Vocabulary	病気（びょうき）	illness	common_word jlpt::n5 leech
Japanese Vocabulary	薬（くすり）	medicine	common_word jlpt::n5
Japanese Kanji	午	ご	common_word jlpt::n5
Japanese Kanji	午前	ごぜん	common_word jlpt::n5
Japanese Kanji	午後	ごご	common_word jlpt::n5
Japanese Kanji	午前中	ごぜんちゅう	common_word
Japanese Kanji	午後中	ごごじゅう	
Japanese Kanji	後ろ	うしろ	common_word jlpt::n5 leech
Japanese Kanji	後で	あとで	
Japanese Kanji	の後	のあと	common_word jlpt::n3
Japanese Kanji	前	まえ	common_word jlpt::n1
Japanese Kanji	名前	なまえ	common_word jlpt::n5
Japanese Kanji	前売り	まえうり	common_word jlpt::n1
Japanese Kanji	白	しろ	common_word jlpt::n5
Japanese Kanji	白い	しろい	common_word jlpt::n5
Japanese Kanji	書く	かく	common_word jlpt::n5
Japanese Kanji	友だち	ともだち	common_word jlpt::n5
Japanese Kanji	友人	ゆうじん	common_word jlpt::n3
Japanese Kanji	間	あいだ	common_word jlpt::n4 leech
Japanese Kanji	時間	じかん	common_word jlpt::n5
Japanese Kanji	二時間	にじかん	common_word jlpt::n5
Japanese Kanji	人間	にんげん	common_word jlpt::n3
Japanese Vocabulary	午前（ごぜん）	morning | A.M.	common_word jlpt::n5
Japanese Vocabulary	午後（ごご）	afternoon | P.M.	common_word jlpt::n5
Japanese Vocabulary	午前中（ごぜんちゅう）	during the morning	common_word
Japanese Vocabulary	午後中（ごごじゅう）	throughout the afternoon	
Japanese Vocabulary	後で（あとで）	afterwards	
Japanese Vocabulary	後（あと）	after | later	common_word jlpt::n3
Japanese Vocabulary	名前（なまえ）	name	common_word jlpt::n5
Japanese Vocabulary	前売り（まえうり）	advance sale | booking | Pre order&nbsp;	common_word jlpt::n1
Japanese Vocabulary	読書（どくしょ）	reading&nbsp;	common_word jlpt::n3 leech
Japanese Vocabulary	友達（ともだち）	friend | companion	common_word jlpt::n5
Japanese Vocabulary	友人（ゆうじん）	friend	common_word jlpt::n3
Japanese Grammar	時間（じかん）	counting hours	
Japanese Vocabulary	にじかん	for 2 hours	
Japanese Vocabulary	人間（にんげん）	human being	common_word jlpt::n3
Japanese Verbs	吹く（ふく）	To blow, To play (wind instruments), group I	common_word jlpt::n5
Japanese Verbs	叩く（たたく）	To play (percussion instruments), group I	common_word jlpt::n3
Japanese Adjectives	眠い（ねむい）	Sleepy&nbsp;	common_word jlpt::n4
Japanese Kanji	家	いえ・うち	common_word jlpt::n5
Japanese Kanji	作家	さっか	common_word jlpt::n3
Japanese Kanji	話す	はなす	common_word jlpt::n5
Japanese Kanji	話	はなし	common_word jlpt::n5
Japanese Kanji	会話	かいわ	common_word jlpt::n4
Japanese Kanji	少し	すこし	common_word jlpt::n5
Japanese Kanji	少ない	すくない	common_word jlpt::n5
Japanese Kanji	少女	しょうじょ	common_word jlpt::n3
Japanese Kanji	少年	しょうねん	common_word jlpt::n3
Japanese Vocabulary	作家（さっか）	author	common_word jlpt::n3 leech
Japanese Vocabulary	話（はなし）	tale | story	common_word jlpt::n5
Japanese Vocabulary	会話（かいわ）	conversation	common_word jlpt::n4
Japanese Vocabulary	少女（しょうじょ）	young lady | girl (usu. between 7 and 17)	common_word jlpt::n3
Japanese Vocabulary	少年（しょうねん）	boy | juvenile	common_word jlpt::n3
Japanese Kanji	古い	ふるい	common_word jlpt::n5
Japanese Kanji	中古	ちゅうこ	common_word jlpt::n3 leech
Japanese Kanji	知る	しる	common_word jlpt::n5
Japanese Kanji	知人	ちじん	common_word jlpt::n2
Japanese Kanji	知り合い	しりあい	common_word jlpt::n2
Japanese Kanji	来る	くる	common_word jlpt::n5
Japanese Kanji	来週	らいしゅう	common_word jlpt::n5
Japanese Kanji	手	て	common_word jlpt::n5
Japanese Kanji	上手	じょうず	common_word jlpt::n5
Japanese Kanji	下手	へた	common_word jlpt::n5
Japanese Kanji	足	あし	common_word jlpt::n5
Japanese Kanji	右足	みぎあし	common_word
Japanese Kanji	左足	ひだりあし	common_word
Japanese Kanji	足りる	たりる	common_word jlpt::n4
Japanese Kanji	空	そら	common_word jlpt::n5
Japanese Kanji	空気	くうき	common_word jlpt::n4
Japanese Kanji	空く	あく・すく	common_word jlpt::n3
Japanese Kanji	安い	やすい	common_word jlpt::n5
Japanese Kanji	安心	あんしん	common_word jlpt::n4 leech
Japanese Kanji	多い	おおい	common_word jlpt::n5
Japanese Kanji	多分	たぶん	common_word jlpt::n5
Japanese Kanji	長い	ながい	common_word jlpt::n5
Japanese Kanji	買う	かう	common_word jlpt::n5
Japanese Kanji	花	はな	common_word jlpt::n5
Japanese Kanji	花びん	かびん	common_word jlpt::n5
Japanese Kanji	生け花	いけばな	common_word jlpt::n2
Japanese Kanji	花火	はなび	common_word jlpt::n2
Japanese Kanji	花見	はなみ	common_word jlpt::n4
Japanese Kanji	店	みせ	common_word jlpt::n5
Japanese Kanji	店員	てんいん	common_word jlpt::n4
Japanese Kanji	売店	ばいてん	common_word jlpt::n2
Japanese Kanji	道	みち	common_word jlpt::n5
Japanese Kanji	週	しゅう	common_word jlpt::n3
Japanese Kanji	毎週	まいしゅう	common_word jlpt::n5
Japanese Kanji	先週	せんしゅう	common_word jlpt::n5
Japanese Kanji	今週	こんしゅう	common_word jlpt::n5
Japanese Kanji	魚	さかな	common_word jlpt::n5
Japanese Kanji	金魚	きんぎょ	common_word jlpt::n2
Japanese Kanji	人魚	にんぎょ	
Japanese Kanji	馬	うま	common_word jlpt::n3
Japanese Kanji	駅	えき	common_word jlpt::n5
Japanese Kanji	駅前	えきまえ	common_word
Japanese Kanji	同じ	おなじ	common_word jlpt::n5
Japanese Vocabulary	中古（ちゅうこ）	second-hand	common_word jlpt::n3
Japanese Vocabulary	知人（ちじん）	acquaintance	common_word jlpt::n2
Japanese Vocabulary	手（て）	hand	common_word jlpt::n5
Japanese Vocabulary	足（あし）	foot	common_word jlpt::n5
Japanese Vocabulary	右足（みぎあし）	right foot	common_word
Japanese Vocabulary	左足（ひだりあし）	left foot	common_word
Japanese Verbs	足りる（たりる）	to be sufficient, group II, intransitive	common_word jlpt::n4 leech
Japanese Vocabulary	空（そら）	sky	common_word jlpt::n5
Japanese Verbs	空く（すく）	to get empty, Group I, intransitive	common_word jlpt::n3
Japanese Vocabulary	安心（あんしん）	peace of mind	common_word jlpt::n4
Japanese Vocabulary	多分（たぶん）	Probably; perhaps	common_word jlpt::n4
Japanese Vocabulary	花（はな）	flower	common_word jlpt::n5
Japanese Vocabulary	花瓶（かびん）	Vase	common_word jlpt::n5
Japanese Vocabulary	花火（はなび）	fireworks	common_word jlpt::n2
Japanese Vocabulary	花見（はなみ）	cherry blossom viewing	common_word jlpt::n4
Japanese Vocabulary	店（みせ）	store | shop	common_word jlpt::n5
Japanese Vocabulary	店員（てんいん）	employee (of a store)	common_word jlpt::n4
Japanese Vocabulary	売店（ばいてん）	stand | stall | booth | kiosk | store	common_word jlpt::n2
Japanese Vocabulary	道（みち）	road | path | street | lane | passage	common_word jlpt::n5
Japanese Vocabulary	金魚（きんぎょ）	goldfish	common_word jlpt::n2
Japanese Vocabulary	馬（うま）	horse	common_word jlpt::n3
Japanese Vocabulary	駅（えき）	railway station | train station	common_word jlpt::n5
Japanese Vocabulary	同じ（おなじ）	same	common_word jlpt::n5
Japanese Kanji	矢	や	common_word jlpt::n1
Japanese Kanji	新作	しんさく	common_word
Japanese Kanji	行事	ぎょうじ	common_word jlpt::n2
Japanese Kanji	休校	きゅうこう	common_word
Japanese Kanji	休学	きゅうがく	common_word jlpt::n1
Japanese Kanji	休火山	きゅうかざん	
Japanese Kanji	次男	じなん	common_word
Japanese Kanji	本名	ほんみょう	common_word jlpt::n1
Japanese Kanji	小雨	こさめ	common_word
Japanese Kanji	大雨	おおあめ	common_word
Japanese Kanji	校友	こうゆう	
Japanese Kanji	家事	かじ	common_word jlpt::n3
Japanese Kanji	国家	こっか	common_word jlpt::n3
Japanese Kanji	古語	こご	
Japanese Kanji	古本	ふるほん	common_word
Japanese Kanji	来月	らいげつ	common_word jlpt::n5
Japanese Vocabulary	新作（しんさく）	new work | new production	common_word
Japanese Vocabulary	行事（ぎょうじ）	event	common_word jlpt::n2 leech
Japanese Vocabulary	休校（きゅうこう）	(temporary) closure of school	common_word jlpt::n4
Japanese Vocabulary	休学（きゅうがく）	temporary absence from school	common_word jlpt::n1
Japanese Vocabulary	休火山（きゅうかざん）	dormant volcano	
Japanese Vocabulary	次男（じなん）	second son	common_word
Japanese Vocabulary	本名（ほんみょう）	real name	common_word jlpt::n1
Japanese Vocabulary	小雨（こさめ）	light rain	common_word
Japanese Vocabulary	大雨（おおあめ）	heavy rain | torrential rainfall | downpour	common_word
Japanese Vocabulary	校友（こうゆう）	schoolmate	
Japanese Vocabulary	家事（かじ）	housework | domestic chores	common_word jlpt::n3
Japanese Vocabulary	国家（こっか）	state | country | nation	common_word jlpt::n3
Japanese Vocabulary	古語（こご）	archaic word | old saying | old language	
Japanese Vocabulary	古本（ふるほん）	secondhand book	common_word
Japanese Verbs	触る（さわる）	To touch, group I	common_word jlpt::n4 leech
Japanese Vocabulary	砂糖（さとう）	Sugar	common_word jlpt::n5
Japanese Grammar	未だ（まだ）	Still	
Japanese Grammar	もう	Already | yet&nbsp;	
Japanese Verbs	負ける（まける）	to lose, group II, intransitive	common_word jlpt::n4
Japanese Verbs	送る（おくる）	To send, group I	common_word jlpt::n4 leech
Japanese Kanji	住む	すむ	common_word jlpt::n5
Japanese Kanji	今年	ことし	common_word jlpt::n5
Japanese Kanji	正しい	ただしい	common_word jlpt::n4
Japanese Kanji	お正月	おしょうがつ	
Japanese Kanji	正午	しょうご	common_word jlpt::n3 leech
Japanese Kanji	一年	いちねん	common_word
Japanese Kanji	来年	らいねん	common_word jlpt::n5
Japanese Kanji	三年生	さんねんせい	
Japanese Kanji	売買	ばいばい	common_word jlpt::n2
Japanese Kanji	町	まち	common_word jlpt::n5
Japanese Kanji	北山町	きたやまちょう	
Japanese Kanji	町長	ちょうちょう	common_word
Japanese Kanji	長男	ちょうなん	common_word jlpt::n2
Japanese Kanji	社長	しゃちょう	common_word jlpt::n4
Japanese Kanji	書道	しょどう	common_word jlpt::n2
Japanese Vocabulary	書道（しょどう）	calligraphy	common_word jlpt::n2
Japanese Vocabulary	社長（しゃちょう）	company president	common_word jlpt::n4
Japanese Vocabulary	長男（ちょうなん）	eldest son	common_word jlpt::n2
Japanese Vocabulary	町長（ちょうちょう）	town mayor	common_word
Japanese Vocabulary	売買（ばいばい）	trade／buying and selling	common_word jlpt::n2
Japanese Vocabulary	正午（しょうご）	noon／midday	common_word jlpt::n3 leech
Japanese Vocabulary	お正月（おしょうがつ）	New Year（お正月）	
Japanese Adjectives	正しい（ただしい）	right／correct	common_word jlpt::n4
Japanese Verbs	入れる（いれる）	1 - to put in／to insert／to install (e.g. software)／to ink in (e.g. tattoo).&nbsp;<br>2 - to admit / to accept / to employ / to hire	common_word jlpt::n5
Japanese Verbs	似る（にる）	To look like, group II	common_word jlpt::n4 leech
Japanese Vocabulary	かれたち	they (masculim/plural) | eles	
Japanese Vocabulary	かのじょたち	they (feminin/plural) elas	common_word jlpt::n1
Japanese Vocabulary	私たち（わたしたち）	we / us	common_word
Japanese Kanji	雪	ゆき	common_word jlpt::n5
Japanese Kanji	新雪	しんせつ	
Japanese Kanji	雪だるま	ゆきだるま	
Japanese Kanji	国立大学	こくりつだいがく	
Japanese Kanji	私立高校	しりつこうこう	
Japanese Kanji	自分	じぶん	common_word jlpt::n5
Japanese Kanji	自転車	じてんしゃ	common_word jlpt::n5
Japanese Kanji	夜	よる	common_word jlpt::n5
Japanese Kanji	夜中	よなか	common_word jlpt::n3
Japanese Kanji	今夜	こんや	common_word jlpt::n4
Japanese Kanji	朝	あさ	common_word jlpt::n5
Japanese Kanji	朝ごはん	あさごはん	common_word jlpt::n5
Japanese Kanji	朝食	ちょうしょく	common_word
Japanese Kanji	今朝	けさ	common_word jlpt::n5
Japanese Kanji	毎朝	まいあさ	common_word jlpt::n5
Japanese Kanji	持つ	もつ	common_word jlpt::n5
Japanese Kanji	持って行く	もっていく	common_word
Japanese Kanji	持って来る	もってくる	common_word
Japanese Kanji	気持ち	きもち	common_word jlpt::n4
Japanese Vocabulary	気持ち（きもち）	feeling / sensation / mood	common_word jlpt::n4
Japanese Vocabulary	今朝（けさ）	this morning	common_word jlpt::n5
Japanese Vocabulary	朝食（ちょうしょく）	breakfast (formal)	common_word
Japanese Vocabulary	今夜（こんや）	this evening	common_word jlpt::n4
Japanese Vocabulary	夜中（よなか）	middle of the night	common_word jlpt::n3 leech
Japanese Vocabulary	自分（じぶん）	myself /&nbsp;yourself / oneself / himself / herself	common_word jlpt::n5
Japanese Vocabulary	私立高校（しりつこうこう）	private high school	
Japanese Vocabulary	国立大学（こくりつだいがく）	national university	
Japanese Vocabulary	雪だるま（ゆきだるま）	snowman	
Japanese Vocabulary	新雪（しんせつ）	fresh snow / new snow	common_word jlpt::n4
Japanese Vocabulary	雪（ゆき）	snow	common_word jlpt::n5
Japanese Kanji	糸	いと	common_word jlpt::n4
Japanese Kanji	氏	うじ	common_word jlpt::n3 leech
Japanese Kanji	紙	かみ	common_word jlpt::n5
Japanese Kanji	手紙	てがみ	common_word jlpt::n5
Japanese Kanji	好き	すき	common_word jlpt::n5
Japanese Kanji	好み	このみ	common_word jlpt::n3
Japanese Kanji	お好み焼き	おこのみやき	common_word
Japanese Kanji	近い	ちかい	common_word jlpt::n5
Japanese Kanji	近く	ちかく	common_word jlpt::n5
Japanese Kanji	明るい	あかるい	common_word jlpt::n5
Japanese Kanji	明日	あした	common_word jlpt::n5
Japanese Kanji	文明	ぶんめい	common_word jlpt::n3
Japanese Kanji	病院	びょういん	common_word jlpt::n5
Japanese Kanji	病気	びょうき	common_word jlpt::n5
Japanese Kanji	大学院	だいがくいん	common_word jlpt::n2
Japanese Kanji	新年	しんねん	common_word
Japanese Kanji	学長	がくちょう	common_word
Japanese Kanji	校長	こうちょう	common_word jlpt::n4
Japanese Kanji	長女	ちょうじょ	common_word jlpt::n2
Japanese Kanji	長文	ちょうぶん	
Japanese Kanji	水道	すいどう	common_word jlpt::n4
Japanese Kanji	食道	しょくどう	common_word
Japanese Kanji	大雪	おおゆき	common_word
Japanese Kanji	小雪	こゆき	
Japanese Kanji	雪女	ゆきおんな	
Japanese Kanji	雪国	ゆきぐに	common_word
Japanese Kanji	雪見	ゆきみ	
Japanese Kanji	自家	じか	common_word
Japanese Kanji	自国	じこく	common_word
Japanese Kanji	自作	じさく	common_word
Japanese Kanji	自生	じせい	
Japanese Kanji	夜学	やがく	common_word
Japanese Kanji	夜食	やしょく	leech
Japanese Kanji	夜会	やかい	
Japanese Kanji	夜間	やかん	common_word jlpt::n2 leech
Japanese Kanji	前夜	ぜんや	common_word
Japanese Kanji	月夜	つきよ	common_word
Japanese Kanji	朝日	あさひ	common_word
Japanese Kanji	手本	てほん	common_word jlpt::n1
Japanese Kanji	小手	こて	
Japanese Kanji	白紙	はくし	common_word
Japanese Kanji	近道	ちかみち	common_word
Japanese Kanji	近年	きんねん	common_word
Japanese Kanji	病	やまい	common_word jlpt::n1 leech
Japanese Kanji	病人	びょうにん	common_word
Japanese Kanji	院長	いんちょう	common_word
Japanese Kanji	入院	にゅういん	common_word jlpt::n4
Japanese Vocabulary	新年（しんねん）	New Year （新年）	common_word
Japanese Vocabulary	学長（がくちょう）	(university) president / chancellor / principal	common_word
Japanese Vocabulary	校長（こうちょう）	principal / head teacher / headmaster / headmistress	common_word jlpt::n4
Japanese Vocabulary	会長（かいちょう）	president (of a society) / chairman	common_word
Japanese Vocabulary	長女（ちょうじょ）	eldest daughter / first-born daughter​	common_word jlpt::n2
Japanese Vocabulary	長文（ちょうぶん）	long sentence	
Japanese Vocabulary	水道（すいどう）	1. water supply / water service<br>2.&nbsp;channel / strait<br>3.&nbsp;water course / waterway	common_word jlpt::n4
Japanese Vocabulary	大雪（おおゆき）	heavy snow / heavy snowfall	common_word
Japanese Vocabulary	小雪（こゆき）	light snow	
Japanese Vocabulary	雪女（ゆきおんな）	yuki-onna (spirit in Japanese folklore) / snow woman	
Japanese Vocabulary	雪国（ゆきぐに）	snow country / snowy region	common_word
Japanese Vocabulary	雪見（ゆきみ）	snow viewing / snow-scene viewing	
Japanese Vocabulary	自家（じか）	own / personal;	common_word
Japanese Vocabulary	自国（じこく）	one's own country​	common_word jlpt::n3
Japanese Vocabulary	自作（じさく）	one's own work / making by oneself	common_word
Japanese Vocabulary	夜学（やがく）	night school / evening school / evening class	common_word
Japanese Vocabulary	夜食（やしょく）	night meal / late-night snack;	
Japanese Vocabulary	夜会（やかい）	evening party	
Japanese Vocabulary	夜間（やかん）	night / nighttime	common_word jlpt::n2
Japanese Vocabulary	前夜（ぜんや）	night before (Christmas, etc.); eve (of festival, major event, etc.)	common_word
Japanese Vocabulary	月夜（つきよ）	moonlit night	common_word
Japanese Vocabulary	朝日（あさひ）	morning sun	common_word
Japanese Vocabulary	手本（てほん）	model / (good) example /; exemplar	common_word jlpt::n1
Japanese Vocabulary	小手（こて）	forearm	
Japanese Vocabulary	白紙（はくし）	white paper	common_word
Japanese Vocabulary	近道（ちかみち）	shorter way / shortcut	common_word
Japanese Vocabulary	近年（きんねん）	recent years	common_word
Japanese Vocabulary	病（やまい）	illness / disease​（病）	common_word jlpt::n1
Japanese Vocabulary	病人（びょうにん）	sick person / patient;	common_word
Japanese Vocabulary	院長（いんちょう）	director (of a hospital, institution, academy, etc.)	common_word
Japanese Vocabulary	入院（にゅういん）	hospitalization	common_word jlpt::n4
Japanese Verbs	練習する（れんしゅうする）	To practice, Group III, Transitive&nbsp;	common_word jlpt::n5 leech
Japanese Kanji	映る	うつる	common_word jlpt::n2
Japanese Kanji	映画	えいが	common_word jlpt::n5
Japanese Kanji	画家	がか	common_word jlpt::n3
Japanese Kanji	漫画	まんが	common_word jlpt::n4
Japanese Kanji	歌う	うたう	common_word jlpt::n5
Japanese Kanji	歌	うた	common_word jlpt::n5
Japanese Kanji	歌手	かしゅ	common_word jlpt::n3
Japanese Kanji	国歌	こっか	common_word
Japanese Kanji	川口市	かわぐちし	
Japanese Kanji	市長	しちょう	common_word
Japanese Kanji	所	ところ	common_word jlpt::n5
Japanese Kanji	住所	じゅうしょ	common_word jlpt::n4 leech
Japanese Kanji	近所	きんじょ	common_word jlpt::n4
Japanese Kanji	勉強する	べんきょうする	common_word jlpt::n5
Japanese Kanji	勉める	つとめる	common_word jlpt::n2
Japanese Kanji	強い	つよい	common_word jlpt::n5
Japanese Kanji	勉強	べんきょう	common_word jlpt::n5
Japanese Kanji	有る	ある	common_word jlpt::n5 leech
Japanese Kanji	有名	ゆうめい	common_word jlpt::n5
Japanese Kanji	旅行	りょこう	common_word jlpt::n5
Japanese Kanji	旅館	りょかん	common_word jlpt::n4
Japanese Kanji	一人旅	ひとりたび	common_word
Japanese Verbs	映る（うつる）	to be reflected, to be projected; to be displayed (on a screen), group I, Intransitive&nbsp;	common_word jlpt::n2
Japanese Vocabulary	画家（がか）	painter; artist	common_word jlpt::n3
Japanese Vocabulary	歌手（かしゅ）	singer	common_word jlpt::n3
Japanese Vocabulary	国歌（こっか）	national anthem	common_word jlpt::n3 leech
Japanese Vocabulary	市長（しちょう）	mayor (市長)	common_word
Japanese Vocabulary	市（し）	city (市)	common_word jlpt::n3
Japanese Kanji	市	し	common_word jlpt::n4
Japanese Vocabulary	所（ところ）	place; spot; scene; site​	common_word jlpt::n5
Japanese Vocabulary	住所（じゅうしょ）	address; residence; domicile	common_word jlpt::n4
Japanese Vocabulary	近所（きんじょ）	neighbourhood	common_word jlpt::n4 leech
Japanese Vocabulary	旅館（りょかん）	ryokan; traditional Japanese inn	common_word jlpt::n4
Japanese Vocabulary	一人旅（ひとりたび）	travelling alone; solitary journey	common_word
